date,hits,keyword,geo,gprop,category
2018-11-25T05:00:00Z,0,"""The Juice Laundry""",US,NA,NA
2018-12-02T05:00:00Z,8,"""The Juice Laundry""",US,NA,NA
2018-12-09T05:00:00Z,0,"""The Juice Laundry""",US,NA,NA
2018-12-16T05:00:00Z,12,"""The Juice Laundry""",US,NA,NA
2018-12-23T05:00:00Z,0,"""The Juice Laundry""",US,NA,NA
2018-12-30T05:00:00Z,0,"""The Juice Laundry""",US,NA,NA
2016-10-09T04:00:00Z,45,Juice Laundry,US,NA,NA
2016-10-16T04:00:00Z,13,Juice Laundry,US,NA,NA
2016-10-23T04:00:00Z,26,Juice Laundry,US,NA,NA
2016-10-30T04:00:00Z,22,Juice Laundry,US,NA,NA
2016-11-06T04:00:00Z,12,Juice Laundry,US,NA,NA
2016-11-13T05:00:00Z,21,Juice Laundry,US,NA,NA
2016-11-20T05:00:00Z,14,Juice Laundry,US,NA,NA
2016-11-27T05:00:00Z,16,Juice Laundry,US,NA,NA
2016-12-04T05:00:00Z,56,Juice Laundry,US,NA,NA
2016-12-11T05:00:00Z,21,Juice Laundry,US,NA,NA
2016-12-18T05:00:00Z,9,Juice Laundry,US,NA,NA
2016-12-25T05:00:00Z,36,Juice Laundry,US,NA,NA
2017-01-01T05:00:00Z,43,Juice Laundry,US,NA,NA
2017-01-08T05:00:00Z,25,Juice Laundry,US,NA,NA
2017-01-15T05:00:00Z,36,Juice Laundry,US,NA,NA
2017-01-22T05:00:00Z,20,Juice Laundry,US,NA,NA
2017-01-29T05:00:00Z,16,Juice Laundry,US,NA,NA
2017-02-05T05:00:00Z,47,Juice Laundry,US,NA,NA
2017-02-12T05:00:00Z,36,Juice Laundry,US,NA,NA
2017-02-19T05:00:00Z,32,Juice Laundry,US,NA,NA
2017-02-26T05:00:00Z,53,Juice Laundry,US,NA,NA
2017-03-05T05:00:00Z,39,Juice Laundry,US,NA,NA
2017-03-12T05:00:00Z,24,Juice Laundry,US,NA,NA
2017-03-19T04:00:00Z,16,Juice Laundry,US,NA,NA
2017-03-26T04:00:00Z,32,Juice Laundry,US,NA,NA
2017-04-02T04:00:00Z,36,Juice Laundry,US,NA,NA
2017-04-09T04:00:00Z,37,Juice Laundry,US,NA,NA
2017-04-16T04:00:00Z,61,Juice Laundry,US,NA,NA
2017-04-23T04:00:00Z,40,Juice Laundry,US,NA,NA
2017-04-30T04:00:00Z,92,Juice Laundry,US,NA,NA
2017-05-07T04:00:00Z,37,Juice Laundry,US,NA,NA
2017-05-14T04:00:00Z,26,Juice Laundry,US,NA,NA
2017-05-21T04:00:00Z,44,Juice Laundry,US,NA,NA
2017-05-28T04:00:00Z,36,Juice Laundry,US,NA,NA
2017-06-04T04:00:00Z,47,Juice Laundry,US,NA,NA
2017-06-11T04:00:00Z,35,Juice Laundry,US,NA,NA
2017-06-18T04:00:00Z,59,Juice Laundry,US,NA,NA
2017-06-25T04:00:00Z,50,Juice Laundry,US,NA,NA
